ITE00100554,17630425,TMIN,122,,,E,
ITE00100554,17630426,TMAX,203,,,E,
ITE00100554,17630426,TMIN,135,,,E,
ITE00100554,17630427,TMAX,190,,,E,
ITE00100554,17630427,TMIN,122,,,E,
ITE00100554,17630428,TMAX,185,,,E,
ITE00100554,17630428,TMIN,153,,I,E,
ITE00100554,17630429,TMAX,142,,I,E,
ITE00100554,17630429,TMIN,110,,,E,
ITE00100554,17630430,TMAX,151,,,E,
ITE00100554,17630430,TMIN,105,,,E,
ITE00100554,17630501,TMAX,136,,,E,
ITE00100554,17630501,TMIN,90,,,E,
ITE00100554,17630502,TMAX,122,,,E,
ITE00100554,17630502,TMIN,90,,,E,
ITE00100554,17630503,TMAX,147,,,E,
ITE00100554,17630503,TMIN,101,,,E,
ITE00100554,17630504,TMAX,141,,,E,
ITE00100554,17630504,TMIN,85,,,E,
ITE00100554,17630505,TMAX,131,,,E,
ITE00100554,17630505,TMIN,99,,,E,
ITE00100554,17630506,TMAX,137,,,E,
ITE00100554,17630506,TMIN,105,,,E,
ITE00100554,17630507,TMAX,167,,,E,
ITE00100554,17630507,TMIN,121,,,E,
ITE00100554,17630508,TMAX,148,,,E,
ITE00100554,17630508,TMIN,102,,,E,
ITE00100554,17630509,TMAX,147,,,E,
ITE00100554,17630509,TMIN,115,,,E,
ITE00100554,17630510,TMAX,141,,,E,
ITE00100554,17630510,TMIN,109,,,E,
ITE00100554,17630511,TMAX,178,,,E,
ITE00100554,17630511,TMIN,110,,,E,
ITE00100554,17630512,TMAX,167,,,E,
ITE00100554,17630512,TMIN,135,,,E,
ITE00100554,17630513,TMAX,154,,,E,
ITE00100554,17630513,TMIN,122,,,E,
ITE00100554,17630514,TMAX,173,,,E,
ITE00100554,17630514,TMIN,127,,,E,
ITE00100554,17630515,TMAX,197,,,E,
ITE00100554,17630515,TMIN,141,,,E,
ITE00100554,17630516,TMAX,191,,,E,
ITE00100554,17630516,TMIN,159,,,E,
ITE00100554,17630517,TMAX,170,,,E,
ITE00100554,17630517,TMIN,138,,,E,
ITE00100554,17630518,TMAX,178,,,E,
ITE00100554,17630518,TMIN,122,,,E,
ITE00100554,17630519,TMAX,172,,,E,
ITE00100554,17630519,TMIN,140,,,E,
ITE00100554,17630520,TMAX,223,,,E,
ITE00100554,17630520,TMIN,153,,,E,
ITE00100554,17630521,TMAX,231,,,E,
ITE00100554,17630521,TMIN,159,,,E,
ITE00100554,17630522,TMAX,231,,,E,
ITE00100554,17630522,TMIN,159,,,E,
ITE00100554,17630523,TMAX,200,,,E,
ITE00100554,17630523,TMIN,165,,,E,
ITE00100554,17630524,TMAX,212,,,E,
ITE00100554,17630524,TMIN,159,,,E,
ITE00100554,17630525,TMAX,231,,,E,
ITE00100554,17630525,TMIN,165,,,E,
ITE00100554,17630526,TMAX,219,,,E,
ITE00100554,17630526,TMIN,171,,,E,
ITE00100554,17630527,TMAX,225,,,E,
ITE00100554,17630527,TMIN,155,,,E,
ITE00100554,17630528,TMAX,210,,,E,
ITE00100554,17630528,TMIN,178,,,E,
ITE00100554,17630529,TMAX,186,,,E,
ITE00100554,17630529,TMIN,154,,,E,
ITE00100554,17630530,TMAX,203,,,E,
ITE00100554,17630530,TMIN,147,,,E,
ITE00100554,17630531,TMAX,172,,,E,
ITE00100554,17630531,TMIN,140,,,E,
ITE00100554,17630601,TMAX,179,,,E,
ITE00100554,17630601,TMIN,147,,,E,
ITE00100554,17630602,TMAX,191,,,E,
ITE00100554,17630602,TMIN,159,,,E,
ITE00100554,17630603,TMAX,215,,,E,
ITE00100554,17630603,TMIN,157,,,E,
ITE00100554,17630604,TMAX,214,,,E,
ITE00100554,17630604,TMIN,156,,,E,
ITE00100554,17630605,TMAX,197,,,E,
ITE00100554,17630605,TMIN,165,,,E,
ITE00100554,17630606,TMAX,224,,,E,
ITE00100554,17630606,TMIN,154,,,E,
ITE00100554,17630607,TMAX,241,,,E,
ITE00100554,17630607,TMIN,171,,,E,
ITE00100554,17630608,TMAX,177,,,E,
ITE00100554,17630608,TMIN,145,,,E,
ITE00100554,17630609,TMAX,185,,,E,
ITE00100554,17630609,TMIN,153,,,E,
ITE00100554,17630610,TMAX,181,,,E,
ITE00100554,17630610,TMIN,149,,,E,
ITE00100554,17630611,TMAX,212,,,E,
ITE00100554,17630611,TMIN,140,,,E,
ITE00100554,17630612,TMAX,222,,,E,
ITE00100554,17630612,TMIN,150,,,E,
ITE00100554,17630613,TMAX,229,,,E,
ITE00100554,17630613,TMIN,171,,,E,
ITE00100554,17630614,TMAX,238,,,E,
ITE00100554,17630614,TMIN,180,,,E,
ITE00100554,17630615,TMAX,266,,,E,
ITE00100554,17630615,TMIN,194,,,E,
ITE00100554,17630616,TMAX,247,,,E,
ITE00100554,17630616,TMIN,199,,I,E,
ITE00100554,17630617,TMAX,187,,I,E,
ITE00100554,17630617,TMIN,153,,,E,
ITE00100554,17630618,TMAX,213,,,E,
ITE00100554,17630618,TMIN,155,,,E,
ITE00100554,17630619,TMAX,246,,,E,
ITE00100554,17630619,TMIN,174,,,E,
ITE00100554,17630620,TMAX,235,,,E,
ITE00100554,17630620,TMIN,177,,,E,
ITE00100554,17630621,TMAX,265,,,E,
ITE00100554,17630621,TMIN,205,,,E,
ITE00100554,17630622,TMAX,236,,,E,
ITE00100554,17630622,TMIN,202,,,E,
ITE00100554,17630623,TMAX,250,,,E,
ITE00100554,17630623,TMIN,178,,,E,
ITE00100554,17630624,TMAX,253,,,E,
ITE00100554,17630624,TMIN,193,,,E,
ITE00100554,17630625,TMAX,277,,,E,
ITE00100554,17630625,TMIN,205,,,E,
ITE00100554,17630626,TMAX,276,,,E,
ITE00100554,17630626,TMIN,202,,,E,
ITE00100554,17630627,TMAX,255,,,E,
ITE00100554,17630627,TMIN,195,,,E,
ITE00100554,17630628,TMAX,281,,,E,
ITE00100554,17630628,TMIN,207,,,E,
ITE00100554,17630629,TMAX,290,,,E,
ITE00100554,17630629,TMIN,230,,,E,
ITE00100554,17630630,TMAX,302,,,E,
ITE00100554,17630630,TMIN,228,,,E,
ITE00100554,17630701,TMAX,228,,,E,
ITE00100554,17630701,TMIN,194,,,E,
ITE00100554,17630702,TMAX,255,,,E,
ITE00100554,17630702,TMIN,181,,,E,
ITE00100554,17630703,TMAX,278,,,E,
ITE00100554,17630703,TMIN,204,,,E,
ITE00100554,17630704,TMAX,287,,,E,
ITE00100554,17630704,TMIN,213,,,E,
ITE00100554,17630705,TMAX,283,,,E,
ITE00100554,17630705,TMIN,223,,,E,
ITE00100554,17630706,TMAX,249,,,E,
ITE00100554,17630706,TMIN,189,,,E,
ITE00100554,17630707,TMAX,283,,,E,
ITE00100554,17630707,TMIN,209,,,E,
ITE00100554,17630708,TMAX,296,,,E,
ITE00100554,17630708,TMIN,222,,,E,
ITE00100554,17630709,TMAX,281,,,E,
ITE00100554,17630709,TMIN,207,,,E,
ITE00100554,17630710,TMAX,283,,,E,
ITE00100554,17630710,TMIN,207,,,E,
ITE00100554,17630711,TMAX,284,,,E,
ITE00100554,17630711,TMIN,208,,,E,
ITE00100554,17630712,TMAX,288,,,E,
ITE00100554,17630712,TMIN,212,,,E,
ITE00100554,17630713,TMAX,307,,,E,
ITE00100554,17630713,TMIN,231,,,E,
ITE00100554,17630714,TMAX,297,,,E,
ITE00100554,17630714,TMIN,221,,,E,
ITE00100554,17630715,TMAX,309,,,E,
ITE00100554,17630715,TMIN,233,,,E,
ITE00100554,17630716,TMAX,271,,,E,
ITE00100554,17630716,TMIN,195,,,E,
ITE00100554,17630717,TMAX,272,,,E,
ITE00100554,17630717,TMIN,196,,,E,
ITE00100554,17630718,TMAX,262,,,E,
ITE00100554,17630718,TMIN,200,,,E,
ITE00100554,17630719,TMAX,282,,,E,
ITE00100554,17630719,TMIN,206,,,E,
ITE00100554,17630720,TMAX,292,,,E,
ITE00100554,17630720,TMIN,216,,,E,
ITE00100554,17630721,TMAX,288,,,E,
ITE00100554,17630721,TMIN,212,,,E,
ITE00100554,17630722,TMAX,273,,,E,
ITE00100554,17630722,TMIN,197,,,E,
ITE00100554,17630723,TMAX,284,,,E,
ITE00100554,17630723,TMIN,208,,,E,
ITE00100554,17630724,TMAX,229,,,E,
ITE00100554,17630724,TMIN,193,,,E,
ITE00100554,17630725,TMAX,254,,,E,
ITE00100554,17630725,TMIN,178,,,E,
ITE00100554,17630726,TMAX,267,,,E,
ITE00100554,17630726,TMIN,191,,,E,
ITE00100554,17630727,TMAX,276,,,E,
ITE00100554,17630727,TMIN,214,,,E,
ITE00100554,17630728,TMAX,283,,,E,
ITE00100554,17630728,TMIN,207,,,E,
ITE00100554,17630729,TMAX,283,,,E,
ITE00100554,17630729,TMIN,207,,,E,
ITE00100554,17630730,TMAX,290,,,E,
ITE00100554,17630730,TMIN,228,,,E,
ITE00100554,17630731,TMAX,251,,,E,
ITE00100554,17630731,TMIN,189,,,E,
ITE00100554,17630801,TMAX,256,,,E,
ITE00100554,17630801,TMIN,180,,,E,
ITE00100554,17630802,TMAX,279,,,E,
ITE00100554,17630802,TMIN,203,,,E,
ITE00100554,17630803,TMAX,294,,,E,
ITE00100554,17630803,TMIN,218,,,E,
ITE00100554,17630804,TMAX,288,,,E,
ITE00100554,17630804,TMIN,212,,,E,
ITE00100554,17630805,TMAX,291,,,E,
ITE00100554,17630805,TMIN,215,,,E,
ITE00100554,17630806,TMAX,281,,,E,
ITE00100554,17630806,TMIN,219,,,E,
ITE00100554,17630807,TMAX,271,,,E,
ITE00100554,17630807,TMIN,209,,,E,
ITE00100554,17630808,TMAX,246,,,E,
ITE00100554,17630808,TMIN,170,,,E,
ITE00100554,17630809,TMAX,257,,,E,
ITE00100554,17630809,TMIN,181,,,E,
ITE00100554,17630810,TMAX,267,,,E,
ITE00100554,17630810,TMIN,191,,,E,
ITE00100554,17630811,TMAX,276,,,E,
ITE00100554,17630811,TMIN,200,,,E,
ITE00100554,17630812,TMAX,291,,,E,
ITE00100554,17630812,TMIN,215,,,E,
ITE00100554,17630813,TMAX,298,,,E,
ITE00100554,17630813,TMIN,222,,,E,
ITE00100554,17630814,TMAX,259,,,E,
ITE00100554,17630814,TMIN,223,,,E,
ITE00100554,17630815,TMAX,218,,,E,
ITE00100554,17630815,TMIN,182,,,E,
ITE00100554,17630816,TMAX,241,,,E,
ITE00100554,17630816,TMIN,179,,,E,
ITE00100554,17630817,TMAX,273,,,E,
ITE00100554,17630817,TMIN,197,,,E,
ITE00100554,17630818,TMAX,288,,,E,
ITE00100554,17630818,TMIN,212,,,E,
ITE00100554,17630819,TMAX,301,,,E,
ITE00100554,17630819,TMIN,225,,,E,
ITE00100554,17630820,TMAX,301,,,E,
ITE00100554,17630820,TMIN,225,,,E,
ITE00100554,17630821,TMAX,292,,,E,
ITE00100554,17630821,TMIN,230,,,E,
ITE00100554,17630822,TMAX,287,,,E,
ITE00100554,17630822,TMIN,225,,,E,
ITE00100554,17630823,TMAX,296,,,E,
ITE00100554,17630823,TMIN,222,,,E,
ITE00100554,17630824,TMAX,295,,,E,
ITE00100554,17630824,TMIN,221,,,E,
ITE00100554,17630825,TMAX,286,,,E,
ITE00100554,17630825,TMIN,226,,,E,
ITE00100554,17630826,TMAX,265,,,E,
ITE00100554,17630826,TMIN,191,,,E,
ITE00100554,17630827,TMAX,265,,,E,
ITE00100554,17630827,TMIN,191,,,E,
ITE00100554,17630828,TMAX,262,,,E,
ITE00100554,17630828,TMIN,188,,,E,
ITE00100554,17630829,TMAX,262,,,E,
ITE00100554,17630829,TMIN,188,,,E,
ITE00100554,17630830,TMAX,255,,,E,
ITE00100554,17630830,TMIN,205,,,E,
ITE00100554,17630831,TMAX,248,,,E,
ITE00100554,17630831,TMIN,214,,,E,
ITE00100554,17630901,TMAX,231,,,E,
ITE00100554,17630901,TMIN,197,,,E,
ITE00100554,17630902,TMAX,224,,,E,
ITE00100554,17630902,TMIN,152,,,E,
ITE00100554,17630903,TMAX,207,,,E,
ITE00100554,17630903,TMIN,173,,,E,
ITE00100554,17630904,TMAX,212,,,E,
ITE00100554,17630904,TMIN,164,,,E,
ITE00100554,17630905,TMAX,226,,,E,
ITE00100554,17630905,TMIN,154,,,E,
ITE00100554,17630906,TMAX,246,,,E,
ITE00100554,17630906,TMIN,174,,,E,
ITE00100554,17630907,TMAX,245,,,E,
ITE00100554,17630907,TMIN,175,,,E,
ITE00100554,17630908,TMAX,229,,,E,
ITE00100554,17630908,TMIN,171,,,E,
ITE00100554,17630909,TMAX,194,,,E,
ITE00100554,17630909,TMIN,162,,,E,
ITE00100554,17630910,TMAX,203,,,E,
ITE00100554,17630910,TMIN,147,,,E,
ITE00100554,17630911,TMAX,224,,,E,
ITE00100554,17630911,TMIN,168,,,E,
ITE00100554,17630912,TMAX,182,,,E,
ITE00100554,17630912,TMIN,150,,,E,
ITE00100554,17630913,TMAX,197,,,E,
ITE00100554,17630913,TMIN,129,,,E,
ITE00100554,17630914,TMAX,205,,,E,
ITE00100554,17630914,TMIN,137,,,E,
ITE00100554,17630915,TMAX,205,,,E,
ITE00100554,17630915,TMIN,137,,,E,
ITE00100554,17630916,TMAX,199,,,E,
ITE00100554,17630916,TMIN,131,,,E,
ITE00100554,17630917,TMAX,204,,,E,
ITE00100554,17630917,TMIN,136,,,E,
ITE00100554,17630918,TMAX,208,,,E,
ITE00100554,17630918,TMIN,142,,,E,
ITE00100554,17630919,TMAX,222,,,E,
ITE00100554,17630919,TMIN,168,,,E,
ITE00100554,17630920,TMAX,214,,,E,
ITE00100554,17630920,TMIN,148,,,E,
ITE00100554,17630921,TMAX,199,,,E,
ITE00100554,17630921,TMIN,169,,,E,
ITE00100554,17630922,TMAX,197,,,E,
ITE00100554,17630922,TMIN,133,,,E,
ITE00100554,17630923,TMAX,197,,,E,
ITE00100554,17630923,TMIN,145,,,E,
ITE00100554,17630924,TMAX,205,,,E,
ITE00100554,17630924,TMIN,141,,,E,
ITE00100554,17630925,TMAX,195,,,E,
ITE00100554,17630925,TMIN,131,,,E,
ITE00100554,17630926,TMAX,196,,,E,
ITE00100554,17630926,TMIN,144,,,E,
ITE00100554,17630927,TMAX,200,,,E,
ITE00100554,17630927,TMIN,158,,,E,
ITE00100554,17630928,TMAX,192,,,E,
ITE00100554,17630928,TMIN,150,,,E,
ITE00100554,17630929,TMAX,152,,,E,
ITE00100554,17630929,TMIN,110,,,E,
ITE00100554,17630930,TMAX,151,,,E,
ITE00100554,17630930,TMIN,111,,,E,
ITE00100554,17631001,TMAX,150,,,E,
ITE00100554,17631001,TMIN,100,,,E,
ITE00100554,17631002,TMAX,154,,,E,
ITE00100554,17631002,TMIN,126,,,E,
ITE00100554,17631003,TMAX,142,,,E,
ITE00100554,17631003,TMIN,114,,,E,
ITE00100554,17631004,TMAX,155,,,E,
ITE00100554,17631004,TMIN,107,,,E,
ITE00100554,17631005,TMAX,115,,,E,
ITE00100554,17631005,TMIN,57,,,E,
ITE00100554,17631006,TMAX,129,,,E,
ITE00100554,17631006,TMIN,103,,,E,
ITE00100554,17631007,TMAX,134,,,E,
ITE00100554,17631007,TMIN,96,,,E,
ITE00100554,17631008,TMAX,131,,,E,
ITE00100554,17631008,TMIN,75,,,E,
ITE00100554,17631009,TMAX,134,,,E,
ITE00100554,17631009,TMIN,78,,,E,
ITE00100554,17631010,TMAX,147,,,E,
ITE00100554,17631010,TMIN,91,,,E,
ITE00100554,17631011,TMAX,133,,,E,
ITE00100554,17631011,TMIN,79,,,E,
ITE00100554,17631012,TMAX,137,,,E,
ITE00100554,17631012,TMIN,83,,,E,
ITE00100554,17631013,TMAX,105,,,E,
ITE00100554,17631013,TMIN,51,,,E,
ITE00100554,17631014,TMAX,111,,,E,
ITE00100554,17631014,TMIN,57,,,E,
ITE00100554,17631015,TMAX,116,,,E,
ITE00100554,17631015,TMIN,64,,,E,
ITE00100554,17631016,TMAX,126,,,E,
ITE00100554,17631016,TMIN,74,,,E,
ITE00100554,17631017,TMAX,130,,,E,
ITE00100554,17631017,TMIN,78,,,E,
ITE00100554,17631018,TMAX,132,,,E,
ITE00100554,17631018,TMIN,80,,,E,
ITE00100554,17631019,TMAX,137,,,E,
ITE00100554,17631019,TMIN,95,,,E,
ITE00100554,17631020,TMAX,149,,,E,
ITE00100554,17631020,TMIN,99,,,E,
ITE00100554,17631021,TMAX,139,,,E,
ITE00100554,17631021,TMIN,99,,,E,
ITE00100554,17631022,TMAX,129,,,E,
ITE00100554,17631022,TMIN,81,,,E,
ITE00100554,17631023,TMAX,139,,,E,
ITE00100554,17631023,TMIN,91,,,E,
ITE00100554,17631024,TMAX,137,,,E,
ITE00100554,17631024,TMIN,89,,,E,
ITE00100554,17631025,TMAX,134,,,E,
ITE00100554,17631025,TMIN,96,,,E,
ITE00100554,17631026,TMAX,136,,,E,
ITE00100554,17631026,TMIN,90,,,E,
ITE00100554,17631027,TMAX,144,,,E,
ITE00100554,17631027,TMIN,106,,,E,
ITE00100554,17631028,TMAX,150,,,E,
ITE00100554,17631028,TMIN,112,,,E,
ITE00100554,17631029,TMAX,156,,,E,
ITE00100554,17631029,TMIN,120,,,E,
ITE00100554,17631030,TMAX,159,,,E,
ITE00100554,17631030,TMIN,129,,,E,
